user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,hesitant_users,hesitation_score
3443.0,30.0,Female,Mobile,29.42,5.0,11.0,4.0,1.0,1.0,1.0,19.09,47.85,1.0,0,0.8920050239286251
3444.0,54.0,Male,Desktop,18.68,12.0,13.0,9.0,1.0,0.0,0.0,24.95,30.33,1.0,0,2.12465810289748
3445.0,50.0,Male,Mobile,14.64,12.0,0.0,7.0,0.0,0.0,1.0,21.16,49.21,1.0,0,1.037073544275852
3446.0,41.0,Male,Mobile,13.47,16.0,9.0,7.0,0.0,1.0,0.0,18.61,88.18,1.0,0,0.7151267652888182
3447.0,28.0,Female,Tablet,17.62,7.0,13.0,8.0,1.0,1.0,0.0,12.31,78.78,1.0,0,0.4561091376786918
3448.0,34.0,Female,Desktop,3.63,14.0,7.0,9.0,0.0,1.0,0.0,2.01,61.6,1.0,0,0.23769958547859593
3449.0,21.0,Female,Mobile,27.97,9.0,11.0,6.0,0.0,0.0,0.0,24.37,62.66,1.0,0,1.172544568607607
3450.0,42.0,Male,Mobile,19.14,15.0,5.0,2.0,0.0,1.0,0.0,16.36,89.54,1.0,0,0.9395183112102631
3451.0,39.0,Male,Mobile,6.34,11.0,10.0,4.0,0.0,0.0,1.0,5.74,47.97,1.0,0,0.41985602934435123
3452.0,26.0,Female,Desktop,17.31,4.0,3.0,2.0,0.0,0.0,0.0,22.49,53.93,1.0,0,0.3711799681074437
3453.0,38.0,Male,Mobile,4.86,11.0,11.0,1.0,1.0,0.0,0.0,2.48,86.02,1.0,0,0.1789518713572624
3454.0,37.0,Male,Mobile,1.51,9.0,3.0,2.0,0.0,1.0,0.0,1.77,75.47,1.0,0,0.049061424618994334
3455.0,36.0,Male,Tablet,19.28,6.0,11.0,9.0,1.0,0.0,1.0,28.63,43.31,1.0,0,0.7728429259146329
3456.0,36.0,Male,Mobile,19.81,17.0,12.0,8.0,0.0,1.0,0.0,17.81,30.53,1.0,0,3.1736394790905273
3457.0,29.0,Female,Mobile,17.93,9.0,4.0,8.0,1.0,0.0,1.0,17.66,51.78,1.0,0,0.9057338235905559
3458.0,54.0,Male,Mobile,6.32,6.0,7.0,7.0,1.0,1.0,0.0,7.13,12.06,1.0,0,0.8599546791895301
3459.0,59.0,Female,Mobile,18.5,6.0,0.0,6.0,1.0,1.0,1.0,14.53,49.315,1.0,0,0.652480702672447
3460.0,34.0,Male,Mobile,2.64,4.0,3.0,0.0,0.0,0.0,0.0,3.22,46.44,1.0,0,0.06241273033044092
3461.0,54.0,Male,Tablet,18.67,11.0,9.0,8.0,0.0,0.0,1.0,13.12,59.5,1.0,0,1.0060279949535207
3462.0,56.0,Female,Desktop,17.07,3.0,2.0,9.0,1.0,0.0,1.0,9.64,84.62,1.0,0,0.17412257349657548
3463.0,39.0,Female,Mobile,20.0,18.0,4.0,1.0,0.0,1.0,1.0,26.03,35.63,1.0,0,2.9199037109141415
3464.0,58.0,Male,Mobile,26.97,16.0,9.0,5.0,1.0,1.0,1.0,18.25,49.72,1.0,0,2.527183403992074
3465.0,52.0,Female,Mobile,25.66,16.0,4.0,9.0,1.0,1.0,0.0,31.6,55.57,1.0,0,2.155225934879941
3466.0,35.0,Female,Mobile,29.44,12.0,7.0,4.0,0.0,1.0,1.0,40.37,28.02,1.0,0,3.6177094577489384
3467.0,31.0,Female,Mobile,29.31,14.0,13.0,5.0,0.0,0.0,1.0,16.0,27.48,1.0,1,4.282395552444442
3468.0,52.0,Female,Tablet,23.4,9.0,0.0,7.0,0.0,1.0,1.0,28.24,52.62,1.0,0,1.1646166834499243
3469.0,58.0,Female,Mobile,28.74,7.0,2.0,7.0,0.0,0.0,0.0,32.94,25.72,1.0,0,2.2360338556533246
3470.0,24.0,Female,Mobile,26.15,14.0,4.0,9.0,1.0,1.0,1.0,29.39,86.12,1.0,0,1.2463099932851025
3471.0,58.0,Female,Mobile,22.1,10.0,7.0,1.0,1.0,1.0,0.0,17.58,99.49,1.0,0,0.6504346554776776
3472.0,30.0,Female,Mobile,3.19,11.0,2.0,6.0,0.0,0.0,1.0,1.74,21.09,1.0,0,0.4687523835060497
3473.0,35.0,Male,Mobile,2.42,7.0,5.0,1.0,1.0,0.0,1.0,1.45,57.53,1.0,0,0.08229301054429691
3474.0,54.0,Male,Mobile,25.29,19.0,9.0,0.0,0.0,1.0,1.0,19.55,14.54,1.0,1,9.194761413382455
3475.0,30.0,Male,Mobile,15.2,19.0,12.0,7.0,1.0,1.0,0.0,13.77,18.56,1.0,0,4.388545234957801
3476.0,53.0,Female,Desktop,24.62,11.0,2.0,8.0,0.0,0.0,0.0,34.91,76.6,1.0,0,1.0344092018020743
3477.0,48.0,Female,Mobile,10.07,6.0,5.0,6.0,0.0,1.0,1.0,14.305,19.97,1.0,0,0.8533316348094018
3478.0,19.0,Female,Mobile,12.53,8.0,7.0,3.0,1.0,1.0,1.0,6.59,74.9,1.0,0,0.38908031054839887
3479.0,33.0,Male,Mobile,21.31,1.0,3.0,6.0,0.0,0.0,1.0,30.25,40.4,1.0,0,0.14931995769525497
3480.0,26.0,Male,Desktop,27.54,8.0,7.0,3.0,1.0,0.0,0.0,33.61,47.95,1.0,0,1.3351604690034717
3481.0,39.0,Male,Mobile,3.55,5.0,6.0,6.0,1.0,0.0,0.0,3.52,25.94,1.0,0,0.19219900371506674
3482.0,55.0,Female,Mobile,25.98,10.0,10.0,3.0,1.0,1.0,0.0,25.02,54.9,1.0,0,1.3787916828537867
3483.0,28.0,Male,Mobile,24.0,2.0,10.0,8.0,0.0,0.0,0.0,34.4,33.16,1.0,0,0.41420822712143524
3484.0,39.0,Male,Desktop,10.15,4.0,12.0,4.0,1.0,0.0,1.0,10.66,17.46,1.0,0,0.6504721812937972
3485.0,50.0,Female,Mobile,11.3,2.0,14.0,6.0,1.0,0.0,1.0,11.33,13.91,1.0,0,0.44711303306657163
3486.0,53.0,Male,Mobile,2.35,15.0,3.0,7.0,0.0,1.0,1.0,3.0,99.97,1.0,0,0.10004985684374887
3487.0,40.0,Female,Mobile,1.46,10.0,2.0,4.0,0.0,0.0,1.0,1.6,34.56,1.0,0,0.1183334670655114
3488.0,51.0,Male,Mobile,14.83,2.0,4.0,0.0,0.0,1.0,0.0,11.11,80.49,1.0,0,0.10446976102617665
3489.0,26.0,Female,Mobile,3.77,6.0,4.0,3.0,1.0,1.0,1.0,5.65,34.14,1.0,0,0.18768888513184886
3490.0,41.0,Male,Mobile,6.63,14.0,13.0,2.0,1.0,0.0,0.0,5.18,62.3,1.0,0,0.43241401634407206
3491.0,25.0,Female,Desktop,25.56,5.0,7.0,6.0,1.0,1.0,0.0,30.24,84.12,1.0,0,0.4428436521405946
3492.0,24.0,Female,Desktop,17.56,2.0,10.0,5.0,0.0,0.0,0.0,17.38,69.6,1.0,0,0.1441782197558014
3493.0,53.0,Female,Mobile,19.38,14.0,0.0,5.0,0.0,1.0,1.0,12.05,6.91,1.0,0,10.200279988415915
3494.0,35.0,Male,Mobile,6.44,13.0,8.0,1.0,1.0,0.0,1.0,9.4,19.28,1.0,0,1.2242826322199314
3495.0,20.0,Female,Mobile,25.03,2.0,1.0,5.0,0.0,1.0,1.0,20.92,87.36,1.0,0,0.1647332794813698
3496.0,45.0,Female,Mobile,26.17,9.0,8.0,7.0,1.0,1.0,1.0,30.28,47.12,1.0,0,1.4522870089099003
3497.0,23.0,Female,Desktop,16.18,3.0,8.0,4.0,0.0,1.0,1.0,20.03,59.85,1.0,0,0.23349851776969874
3498.0,38.0,Female,Tablet,27.46,15.0,12.0,8.0,0.0,0.0,0.0,24.57,2.45,1.0,1,35.51362251769148
3499.0,45.0,Male,Mobile,25.5,3.0,12.0,1.0,0.0,0.0,1.0,19.4,48.73,1.0,0,0.4538200757691488
3500.0,57.0,Female,Mobile,22.21,12.0,13.0,6.0,0.0,1.0,1.0,12.41,43.09,1.0,0,1.794477964112238
3501.0,18.0,Male,Mobile,22.29,6.0,14.0,5.0,1.0,1.0,1.0,32.36,68.62,1.0,0,0.567666445419308
3502.0,53.0,Female,Desktop,4.06,19.0,2.0,5.0,1.0,1.0,1.0,4.39,27.44,1.0,0,0.8030913359352512
3503.0,38.0,Female,Desktop,8.85,10.0,14.0,3.0,1.0,0.0,0.0,10.77,74.39,1.0,0,0.3454122968615367
3504.0,52.0,Male,Desktop,2.94,6.0,6.0,9.0,1.0,0.0,0.0,2.85,49.315,1.0,0,0.1004894473523674
3505.0,30.0,Male,Desktop,1.25,19.0,2.0,8.0,1.0,1.0,0.0,0.92,50.97,1.0,0,0.1321430609087866
3506.0,27.0,Male,Mobile,5.59,17.0,7.0,5.0,0.0,0.0,1.0,8.36,49.315,1.0,0,0.558058033997836
3507.0,27.0,Female,Desktop,26.53,16.0,7.0,7.0,0.0,0.0,0.0,38.93,30.2,1.0,1,4.0435494977925295
3508.0,30.0,Male,Desktop,7.96,8.0,12.0,7.0,0.0,1.0,1.0,10.83,53.51,1.0,0,0.34372562305914184
3509.0,54.0,Female,Mobile,29.13,19.0,2.0,3.0,0.0,1.0,0.0,41.25,57.68,1.0,1,2.8020969241814306
3510.0,55.0,Male,Mobile,18.32,8.0,4.0,4.0,1.0,0.0,1.0,19.69,44.81,1.0,0,0.9479453332255485
3511.0,41.0,Male,Desktop,7.88,15.0,14.0,1.0,1.0,1.0,1.0,6.84,32.06,1.0,0,1.0598054634463712
3512.0,19.0,Female,Mobile,15.42,8.0,6.0,3.0,0.0,0.0,0.0,13.0,87.99,1.0,0,0.4085770688427598
3513.0,39.0,Male,Desktop,7.35,3.0,0.0,5.0,1.0,0.0,0.0,10.54,31.02,1.0,0,0.2010523941442957
3514.0,34.0,Male,Desktop,29.54,10.0,2.0,1.0,1.0,0.0,0.0,43.09,67.22,1.0,0,1.2843463685453784
3516.0,31.0,Female,Desktop,1.76,1.0,1.0,9.0,0.0,0.0,1.0,1.95,64.68,1.0,0,0.004164551549415896
3517.0,27.0,Female,Mobile,28.49,8.0,13.0,6.0,1.0,1.0,1.0,37.19,36.59,1.0,0,1.7999536896672128
3518.0,52.0,Male,Desktop,21.91,9.0,13.0,9.0,0.0,1.0,1.0,26.35,29.72,1.0,0,1.9057493748322416
3519.0,42.0,Male,Mobile,3.39,12.0,6.0,4.0,1.0,0.0,1.0,14.305,85.34,1.0,0,0.136357302111685
3520.0,20.0,Male,Mobile,20.45,18.0,6.0,2.0,0.0,0.0,0.0,22.67,49.0,1.0,1,2.186296427004252
3521.0,55.0,Male,Mobile,19.76,17.0,2.0,2.0,0.0,1.0,1.0,21.39,59.34,1.0,0,1.6523418256590396
3522.0,34.0,Male,Mobile,7.34,8.0,14.0,6.0,0.0,1.0,1.0,6.43,59.63,1.0,0,0.28430885507191245
3523.0,29.0,Female,Mobile,22.99,11.0,12.0,2.0,0.0,1.0,0.0,13.18,53.38,1.0,0,1.3796359455853353
3524.0,41.0,Male,Tablet,3.52,7.0,5.0,9.0,0.0,0.0,0.0,1.96,93.13,1.0,0,0.07406492556862615
3525.0,46.0,Female,Mobile,15.19,14.0,12.0,4.0,1.0,1.0,1.0,9.9,93.1,1.0,0,0.6684958504494407
3526.0,42.0,Male,Mobile,1.29,10.0,5.0,1.0,0.0,1.0,1.0,0.72,4.04,1.0,0,0.7576194306191797
3527.0,53.0,Female,Mobile,29.09,15.0,1.0,2.0,1.0,1.0,1.0,30.11,50.57,1.0,0,2.5133288966930367
3528.0,43.0,Male,Mobile,22.8,12.0,12.0,3.0,1.0,1.0,1.0,20.6,56.56,1.0,0,1.4102408585900668
3529.0,55.0,Male,Desktop,5.61,17.0,8.0,0.0,0.0,1.0,1.0,2.95,92.56,1.0,0,0.2994356314469406
3530.0,18.0,Female,Mobile,10.91,8.0,12.0,3.0,1.0,1.0,0.0,5.69,6.97,1.0,0,3.2539991167788727
3531.0,37.0,Male,Desktop,5.66,14.0,7.0,3.0,1.0,0.0,1.0,5.79,78.91,1.0,0,0.29118620972263937
3532.0,45.0,Female,Desktop,23.23,15.0,1.0,2.0,1.0,0.0,0.0,24.37,64.24,1.0,0,1.5850884469945474
3533.0,33.0,Male,Mobile,2.71,11.0,11.0,9.0,0.0,0.0,0.0,1.46,73.25,1.0,0,0.11562865148454056
3534.0,34.0,Male,Desktop,25.37,12.0,3.0,8.0,1.0,1.0,1.0,29.68,29.17,1.0,0,2.9980860831925207
3535.0,57.0,Female,Mobile,28.32,16.0,8.0,2.0,1.0,1.0,0.0,17.72,74.66,1.0,0,1.7778155534824143
3536.0,45.0,Male,Mobile,20.62,18.0,3.0,1.0,0.0,1.0,1.0,20.51,28.27,1.0,1,3.7685020338728323
3537.0,29.0,Female,Desktop,7.18,10.0,7.0,6.0,0.0,0.0,1.0,4.73,67.57,1.0,0,0.3076936704720694
3538.0,44.0,Male,Desktop,11.44,19.0,4.0,8.0,1.0,0.0,0.0,6.17,78.7,1.0,0,0.807509076324638
3539.0,59.0,Male,Mobile,14.84,18.0,9.0,5.0,1.0,1.0,0.0,10.57,78.33,1.0,0,0.9978931519907814
3540.0,47.0,Male,Mobile,18.53,1.0,5.0,4.0,1.0,1.0,0.0,17.87,54.44,1.0,0,0.09562372101941505
3541.0,58.0,Male,Mobile,20.39,4.0,0.0,0.0,1.0,1.0,1.0,25.36,41.36,1.0,0,0.5689758694892663
3542.0,51.0,Male,Mobile,17.07,7.0,3.0,2.0,1.0,0.0,0.0,13.07,24.36,1.0,0,1.3978802157044672
3543.0,54.0,Male,Tablet,11.19,1.0,4.0,8.0,0.0,1.0,0.0,13.26,3.35,1.0,0,0.7614540405773782
3544.0,23.0,Male,Mobile,26.84,8.0,5.0,7.0,0.0,1.0,0.0,36.57,4.89,1.0,0,10.841104974779201
3545.0,24.0,Female,Mobile,3.36,17.0,5.0,8.0,1.0,1.0,0.0,14.305,41.85,1.0,0,0.3927504321274442
3546.0,49.0,Male,Desktop,14.52,8.0,4.0,7.0,1.0,0.0,0.0,14.84,9.49,1.0,0,3.290392777445518
3547.0,49.0,Male,Mobile,23.49,5.0,2.0,0.0,1.0,1.0,0.0,21.36,11.2,1.0,0,2.860120415144508
3548.0,42.0,Male,Mobile,2.77,1.0,10.0,7.0,1.0,0.0,0.0,1.46,19.47,1.0,0,0.03644891196018103
3549.0,50.0,Female,Tablet,21.45,15.0,14.0,7.0,0.0,0.0,1.0,19.13,48.13,1.0,1,1.944424677835432
3550.0,24.0,Female,Desktop,24.77,4.0,1.0,4.0,0.0,1.0,1.0,21.73,59.18,1.0,0,0.4859747027166301
3551.0,29.0,Male,Desktop,20.16,7.0,14.0,5.0,1.0,0.0,1.0,22.62,69.43,1.0,0,0.5922662570299199
3552.0,33.0,Male,Mobile,1.38,14.0,6.0,1.0,1.0,0.0,0.0,1.89,48.62,1.0,0,0.1120224023543359
3553.0,39.0,Male,Desktop,6.22,12.0,7.0,0.0,0.0,1.0,1.0,7.29,66.47,1.0,0,0.32529431611879256
3554.0,53.0,Female,Mobile,10.92,3.0,11.0,7.0,0.0,0.0,1.0,9.34,86.21,1.0,0,0.107942617724449
3555.0,30.0,Male,Mobile,7.78,18.0,11.0,6.0,0.0,1.0,1.0,7.38,37.42,1.0,0,1.0805281416183259
3556.0,24.0,Female,Tablet,28.92,8.0,4.0,3.0,1.0,1.0,0.0,40.12,68.82,1.0,0,0.981966679909402
3557.0,39.0,Male,Mobile,19.9,2.0,3.0,6.0,1.0,1.0,1.0,22.67,65.85,1.0,0,0.17330592063675873
3558.0,26.0,Female,Desktop,9.61,6.0,6.0,1.0,1.0,1.0,1.0,8.55,63.65,1.0,0,0.26151592432834986
3559.0,49.0,Female,Mobile,27.96,7.0,1.0,1.0,0.0,0.0,0.0,30.76,58.35,1.0,0,0.977225219224702
3560.0,28.0,Male,Mobile,22.48,7.0,10.0,6.0,1.0,0.0,0.0,25.72,72.62,1.0,0,0.6320614785441535
3561.0,25.0,Male,Desktop,9.25,13.0,12.0,2.0,0.0,0.0,1.0,9.09,81.85,1.0,0,0.42797178753426246
3562.0,50.0,Male,Mobile,11.99,1.0,7.0,5.0,0.0,1.0,1.0,16.37,39.21,1.0,0,0.08489909223328805
3563.0,40.0,Male,Mobile,6.78,8.0,8.0,6.0,1.0,1.0,1.0,8.9,65.48,1.0,0,0.238908393597396
3564.0,42.0,Male,Mobile,29.16,13.0,12.0,6.0,0.0,0.0,0.0,29.87,24.85,1.0,1,4.358730228676955
3565.0,25.0,Male,Tablet,16.0,19.0,14.0,9.0,0.0,1.0,0.0,23.33,75.6,1.0,0,1.1768224399814837
3566.0,39.0,Male,Mobile,26.99,17.0,11.0,3.0,1.0,1.0,1.0,39.22,88.04,1.0,0,1.5291693600674612
3567.0,21.0,Female,Mobile,11.05,13.0,9.0,2.0,1.0,0.0,1.0,16.2,76.15,1.0,0,0.5501020392695581
3568.0,57.0,Male,Mobile,25.96,16.0,14.0,0.0,0.0,0.0,0.0,18.7,49.11,1.0,1,2.4620567824463833
3569.0,20.0,Male,Tablet,2.56,15.0,0.0,6.0,1.0,1.0,0.0,1.54,13.34,1.0,0,0.7928123470798734
3570.0,46.0,Female,Desktop,29.48,11.0,4.0,8.0,0.0,1.0,0.0,32.99,87.31,1.0,0,1.0885864089482031
3571.0,58.0,Male,Desktop,27.45,12.0,3.0,0.0,0.0,1.0,1.0,33.7,81.46,1.0,0,1.1845558294801797
3572.0,46.0,Male,Mobile,11.53,3.0,4.0,4.0,1.0,0.0,1.0,9.3,69.8,1.0,0,0.14153322711551097
3573.0,51.0,Male,Mobile,23.47,9.0,8.0,3.0,0.0,1.0,0.0,24.35,85.15,1.0,0,0.7255985925359049
3574.0,51.0,Male,Mobile,22.82,14.0,14.0,9.0,0.0,0.0,0.0,26.19,53.3,1.0,1,1.7464936448430497
3575.0,45.0,Female,Mobile,27.14,7.0,11.0,1.0,0.0,0.0,1.0,26.15,99.08,1.0,0,0.5609080221890818
3576.0,30.0,Female,Mobile,9.91,10.0,2.0,6.0,0.0,0.0,1.0,10.32,83.71,1.0,0,0.3442157853402575
3577.0,32.0,Male,Tablet,14.5,10.0,7.0,6.0,1.0,1.0,1.0,8.34,16.36,1.0,0,2.48096815197043
3578.0,40.0,Male,Desktop,26.08,3.0,0.0,7.0,0.0,0.0,1.0,38.97,40.22,1.0,0,0.5608563604377446
3579.0,43.0,Female,Mobile,23.58,19.0,10.0,2.0,1.0,0.0,1.0,20.72,17.01,1.0,0,7.3965473353545255
3580.0,21.0,Male,Mobile,12.41,2.0,2.0,5.0,0.0,0.0,1.0,8.75,22.43,1.0,0,0.3113291182317371
3581.0,43.0,Female,Desktop,25.53,17.0,3.0,3.0,1.0,1.0,0.0,25.02,50.1,1.0,0,2.522857918084962
3582.0,57.0,Female,Mobile,2.36,2.0,12.0,2.0,1.0,0.0,0.0,1.93,36.14,1.0,0,0.033999613016868484
3583.0,26.0,Female,Mobile,23.68,16.0,14.0,5.0,0.0,1.0,0.0,21.11,90.97,1.0,1,1.2217239685275163
3584.0,22.0,Male,Mobile,7.0,17.0,12.0,0.0,0.0,1.0,1.0,7.44,0.01,1.0,0,35.04670917338745
3585.0,49.0,Male,Mobile,9.3,10.0,1.0,6.0,1.0,1.0,1.0,7.24,1.04,1.0,0,13.558126469891752
3586.0,37.0,Male,Desktop,15.3,4.0,0.0,6.0,0.0,0.0,0.0,17.85,92.04,1.0,0,0.1918747520360801
3587.0,28.0,Female,Mobile,14.04,11.0,0.0,6.0,0.0,0.0,1.0,13.08,23.9,1.0,0,1.8413327022672485
3588.0,32.0,Male,Mobile,16.1,17.0,14.0,1.0,1.0,1.0,0.0,9.4,0.25,1.0,0,65.13407234322665
3589.0,49.0,Male,Mobile,16.8,12.0,7.0,0.0,0.0,0.0,0.0,23.3,43.76,1.0,0,1.3360833177961462
3590.0,45.0,Female,Desktop,10.61,10.0,3.0,8.0,1.0,1.0,0.0,10.37,19.56,1.0,0,1.5313792667281947
3591.0,39.0,Male,Mobile,6.08,16.0,11.0,1.0,1.0,1.0,0.0,8.65,5.33,1.0,0,4.568008271279019
3592.0,58.0,Male,Mobile,23.29,4.0,1.0,4.0,0.0,1.0,0.0,20.51,53.05,1.0,0,0.5089392912736455
3593.0,34.0,Male,Tablet,12.6,3.0,9.0,4.0,0.0,1.0,1.0,13.14,14.02,1.0,0,0.7448633610825584
3594.0,43.0,Female,Tablet,15.67,9.0,2.0,7.0,0.0,0.0,0.0,21.52,49.315,1.0,0,0.830033159798218
3595.0,24.0,Male,Tablet,19.7,6.0,7.0,0.0,1.0,0.0,1.0,18.96,49.315,1.0,0,0.6950507223629414
3596.0,59.0,Female,Desktop,27.38,12.0,5.0,6.0,0.0,0.0,1.0,31.03,22.17,1.0,0,4.214687403866206
3598.0,42.0,Female,Mobile,2.32,14.0,9.0,1.0,0.0,1.0,1.0,1.71,84.86,1.0,0,0.1087295452704581
3599.0,27.0,Male,Mobile,25.32,10.0,4.0,4.0,1.0,1.0,0.0,26.4,9.31,1.0,0,7.302095325451527
3600.0,36.0,Male,Mobile,29.69,18.0,2.0,3.0,0.0,0.0,1.0,33.05,15.16,1.0,1,9.834269005885345
3601.0,28.0,Male,Tablet,14.7,13.0,7.0,8.0,0.0,1.0,1.0,16.99,47.46,1.0,0,1.1693228124784227
3602.0,30.0,Female,Desktop,29.12,9.0,9.0,0.0,1.0,0.0,1.0,36.94,59.02,1.0,0,1.2951856295750226
3603.0,25.0,Female,Mobile,16.87,19.0,7.0,2.0,0.0,1.0,0.0,24.0,8.33,1.0,0,10.21630998883467
3604.0,57.0,Male,Mobile,14.33,4.0,13.0,2.0,1.0,1.0,1.0,10.61,37.5,1.0,0,0.43910167326103466
3605.0,39.0,Female,Tablet,10.61,3.0,4.0,3.0,0.0,0.0,0.0,11.88,89.76,1.0,0,0.10052332568034478
3606.0,48.0,Male,Desktop,20.07,6.0,4.0,6.0,0.0,1.0,1.0,18.93,49.315,1.0,0,0.7081764784341774
3607.0,45.0,Male,Mobile,7.66,9.0,2.0,4.0,0.0,1.0,1.0,4.51,31.12,1.0,0,0.6346982984712802
3608.0,28.0,Male,Desktop,4.04,10.0,2.0,9.0,1.0,0.0,1.0,3.85,22.74,1.0,0,0.5024480816751288
3609.0,18.0,Male,Mobile,1.79,9.0,12.0,5.0,0.0,0.0,0.0,2.31,58.28,1.0,0,0.07703845975298339
3610.0,55.0,Male,Mobile,9.48,17.0,11.0,2.0,0.0,0.0,1.0,5.49,9.61,1.0,0,4.5148637382508925
3611.0,41.0,Male,Desktop,12.48,10.0,14.0,4.0,0.0,1.0,1.0,13.81,23.34,1.0,0,1.5215194961774343
3612.0,48.0,Male,Desktop,17.01,6.0,7.0,1.0,0.0,1.0,0.0,15.48,16.68,1.0,0,1.71347694406589
3613.0,58.0,Female,Mobile,9.49,16.0,7.0,3.0,1.0,1.0,1.0,10.95,20.77,1.0,0,2.071090161551471
3614.0,43.0,Male,Mobile,29.54,17.0,14.0,2.0,0.0,0.0,0.0,39.03,21.48,1.0,1,6.641758311220198
3615.0,22.0,Female,Tablet,9.46,11.0,0.0,2.0,1.0,1.0,1.0,9.85,62.75,1.0,0,0.4817859511108211
3616.0,37.0,Female,Desktop,13.79,7.0,3.0,3.0,0.0,0.0,1.0,11.09,48.81,1.0,0,0.572713188701099
3617.0,58.0,Male,Desktop,4.0,4.0,8.0,7.0,1.0,1.0,0.0,2.36,86.23,1.0,0,0.05075900253397425
3618.0,28.0,Female,Mobile,8.56,10.0,5.0,7.0,1.0,1.0,1.0,6.75,73.56,1.0,0,0.3377290636579465
3619.0,50.0,Female,Mobile,2.4,14.0,5.0,0.0,0.0,1.0,0.0,2.08,49.89,1.0,0,0.1926083544730797
3620.0,55.0,Female,Mobile,17.23,17.0,13.0,4.0,1.0,0.0,1.0,19.66,30.74,1.0,0,2.741532710794188
3621.0,44.0,Male,Mobile,22.78,14.0,9.0,1.0,0.0,1.0,0.0,20.24,83.2,1.0,1,1.1229712536381191
3622.0,51.0,Male,Mobile,6.68,13.0,10.0,9.0,0.0,1.0,0.0,6.03,7.95,1.0,0,2.8826533484705723
3623.0,32.0,Male,Mobile,11.67,2.0,10.0,5.0,1.0,0.0,0.0,9.23,68.1,1.0,0,0.09667567773377365
3624.0,49.0,Male,Mobile,1.48,9.0,12.0,2.0,1.0,1.0,1.0,1.28,11.3,1.0,0,0.31835017556149975
3625.0,38.0,Male,Mobile,25.35,3.0,6.0,9.0,1.0,1.0,1.0,19.42,53.28,1.0,0,0.4129933797007701
3626.0,22.0,Female,Desktop,23.62,4.0,10.0,9.0,0.0,1.0,0.0,29.15,90.16,1.0,0,0.30451481766641403
3627.0,23.0,Female,Mobile,2.83,10.0,6.0,8.0,1.0,0.0,0.0,4.2,23.81,1.0,0,0.33552777921377674
3628.0,55.0,Male,Mobile,11.58,15.0,5.0,8.0,1.0,1.0,1.0,14.3,7.85,1.0,0,5.835016830754103
3629.0,39.0,Female,Mobile,28.7,8.0,8.0,7.0,0.0,1.0,1.0,16.46,33.95,1.0,0,1.950503263722692
3630.0,35.0,Female,Mobile,12.37,18.0,7.0,1.0,1.0,0.0,1.0,14.01,49.315,1.0,0,1.3126707580392
3631.0,31.0,Female,Mobile,16.26,5.0,11.0,1.0,1.0,0.0,1.0,19.56,72.48,1.0,0,0.3253401480996552
3632.0,27.0,Female,Tablet,11.3,2.0,7.0,1.0,0.0,1.0,0.0,14.44,2.97,1.0,0,1.689698994144083
3633.0,30.0,Male,Desktop,18.29,9.0,1.0,4.0,1.0,0.0,0.0,23.09,13.09,1.0,0,3.4716669755745575
3634.0,48.0,Male,Mobile,29.37,14.0,6.0,9.0,0.0,1.0,1.0,29.62,41.07,1.0,1,2.903750330297514
3635.0,47.0,Male,Mobile,29.93,1.0,14.0,8.0,1.0,0.0,0.0,22.82,49.315,1.0,0,0.17315410596294767
3636.0,20.0,Female,Mobile,23.47,4.0,11.0,6.0,1.0,1.0,0.0,14.57,95.59,1.0,0,0.28533394425489755
3637.0,47.0,Female,Desktop,12.73,17.0,0.0,6.0,1.0,0.0,0.0,6.47,51.1,1.0,0,1.2318797729611055
3638.0,23.0,Male,Mobile,15.34,10.0,9.0,2.0,1.0,0.0,1.0,7.69,37.69,1.0,0,1.1756861537111758
3639.0,46.0,Male,Mobile,11.35,2.0,14.0,2.0,1.0,1.0,1.0,16.3,97.97,1.0,0,0.06442537314109734
3640.0,25.0,Female,Desktop,29.58,6.0,7.0,9.0,0.0,0.0,1.0,32.77,64.61,1.0,0,0.8009192339517823
3641.0,50.0,Male,Desktop,21.53,19.0,12.0,2.0,1.0,0.0,0.0,23.13,51.58,1.0,0,2.3106326546558824
3642.0,34.0,Male,Desktop,14.02,9.0,2.0,0.0,1.0,0.0,1.0,12.29,24.11,1.0,0,1.4910946205859552
3643.0,28.0,Female,Desktop,1.35,19.0,10.0,7.0,1.0,0.0,1.0,1.75,25.31,1.0,0,0.2862178440494916
3644.0,30.0,Female,Tablet,16.09,19.0,12.0,1.0,1.0,1.0,0.0,11.59,36.23,1.0,0,2.4389790012897627
3645.0,28.0,Male,Mobile,29.53,9.0,8.0,6.0,0.0,1.0,1.0,36.56,75.07,1.0,0,1.0355418255546418
3646.0,48.0,Female,Mobile,16.17,3.0,14.0,8.0,1.0,1.0,0.0,14.305,81.6,1.0,0,0.17090382245387292
3647.0,45.0,Male,Desktop,6.29,6.0,4.0,1.0,1.0,1.0,0.0,7.6,19.21,1.0,0,0.5517189300018935
3648.0,23.0,Female,Desktop,1.64,6.0,6.0,0.0,0.0,0.0,1.0,1.98,81.74,1.0,0,0.03157213211759174
3649.0,58.0,Female,Mobile,11.29,17.0,13.0,4.0,0.0,0.0,1.0,9.2,33.09,1.0,0,1.671076744494517
